article,sentence,funding,technical_support,facilities
14,Special thanks to the Jürgen Angele from Ontoprise GmbH for developing the explanation features in the Ontobroker.,0.5620684027671814,0.6113114356994629,0.5734613537788391
14,Research for this paper was partially financed by BMBF in the project “SemIPort” (08C5939) and by EU in the IST-2000- 28293 project “Ontologging”.,0.6611673831939697,0.6319651007652283,0.6785471439361572
229,Acknowledgments.,0.6841526627540588,0.791215181350708,0.6630123257637024
229,"This research has been partially supported by the ICT Collaborative Project ACSI (Artifact-Centric Service Interoperation), funded by the EU under FP7 ICT Call 5, 2009.1.2, grant agreement n. FP7-257593.",0.6407859325408936,0.6244685649871826,0.6657214164733887
300,Acknowledgments.,0.6841527223587036,0.7912153005599976,0.6630122065544128
300,The work presented in this paper has been partly funded by the German Research Foundation (DFG) under grant number PA 2373/1-1 (Mine@LOD).,0.6911261081695557,0.6553449034690857,0.7058114409446716
269,Acknowledgment.,0.6808915138244629,0.7706995010375977,0.6325349807739258
269,"We would like to acknowledge members of the Yahoo! Search product management team (in particular, Libby Lin), our editorial support (Alice Swanberg) and the members of the Taiwan search engineering team (Gibson Yang, Rong-En Fan, Yikai Tsai).",0.5452038645744324,0.5929208397865295,0.5340237021446228
401,Acknowledgments.,0.6841526031494141,0.7912153005599976,0.6630122065544128
401,"This work is supported by the project 855407 “Open Data for Local Communities” (CommuniData) of the Austrian Federal Ministry of Transport, Innovation and Technology (BMVIT) under the program “ICT of the Future.”",0.6045401096343994,0.6065528988838196,0.6506838798522949
401,Svitlana Vakulenko was supported by the EU H2020 programme under the MSCA-RISE agreement 645751 (RISE BPM).,0.5541498064994812,0.5265457630157471,0.5414080619812012
401,Axel Polleres was supported under the Distinguished Visiting Austrian Chair Professors program hosted by The Europe Center of Stanford University.,0.5531959533691406,0.5057677626609802,0.4811153709888458
401,"Maarten de Rijke was supported by Ahold Delhaize, Amsterdam Data Science, the Bloomberg Research Grant program, the China Scholarship Council, the Criteo Faculty Research Award program, Elsevier, the European Community’s Seventh Framework Programme (FP7/2007-2013) under grant agreement nr 312827 (VOX-Pol), the Google Faculty Research Awards program, the Microsoft Research Ph.D. program, the Netherlands Institute for Sound and Vision, the Netherlands Organisation for Scientiﬁc Research (NWO) under project nrs CI-14-25, 652.002.001, 612.001.551, 652.001.003, and Yandex.",0.6561622023582458,0.6628860235214233,0.7069584131240845
401,"All content represents the opinion of the authors, which is not necessarily shared or endorsed by their respective employers and/or sponsors.",0.5287545919418335,0.5721288919448853,0.4893115162849426
293,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
293,This work was supported by the Swiss National Science Foundation under grant number PP00P2 153023.,0.709852933883667,0.6690017580986023,0.7118861079216003
293,"The authors would like to thank DAPLAB (http://daplab.ch/) for providing the resources necessary to create the datasets and, in particular, Benoit Perroud and Christophe Bovigny for their precious help.",0.5914828777313232,0.6184381246566772,0.6566908359527588
189,Acknowledgements.,0.6839945316314697,0.799809455871582,0.6772199869155884
189,The presented work is funded by the EPSRC project HermiT: Reasoning with Large Ontologies.,0.6669048070907593,0.6329320073127747,0.692742109298706
189,The evaluation has been performed on computers of the Oxford Supercomputing Centre.,0.5236647129058838,0.5829122066497803,0.6927945613861084
365,Acknowledgments.,0.6841526031494141,0.791215181350708,0.6630122661590576
365,Financial support from NSERC and SOSCIP are greatly acknowledged.,0.6325763463973999,0.5697289705276489,0.5640265345573425
113,Acknowledgments: This work was supported in part by NSF grant HRD-0734825 and by DHS grant 2008-ST-062-000007.,0.6934338808059692,0.7306889295578003,0.7410688400268555
38,Acknowledgment.,0.6808915138244629,0.7706995010375977,0.6325349807739258
38,"Thanks are due to content holders for the permission to use their Web pages concerned with Kyoto, and to Yuji Nagato and Yoshikazu Furukawa of NTT Comware Corporation for their great contributions to demonstrating the system.",0.5146344900131226,0.5546694993972778,0.5536978840827942
425,Acknowledgments.,0.6841526627540588,0.791215181350708,0.6630123257637024
425,"This work was partly supported by the KAUST project grant Bio2Vec (grant no. 3454), the European Union’s Horizon 2020 funded project BigDataOcean (GA no. 732310), the CLEOPATRA project (GA no. 812997), and the German national funded BmBF project MLwin.",0.6226758360862732,0.563148021697998,0.634402871131897
428,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
428,"This work is partly supported by DFG in projects 389792660 (TRR 248, Center for Perspicuous Systems) and KR 4381/1-1 (DIAMOND).",0.6124024391174316,0.593860387802124,0.6671632528305054
43,Acknowledgement.,0.69057297706604,0.77805495262146,0.649826169013977
43,This work was supported by the Defense Advanced Research Projects Agency under a subcontract from ISX Corporation and by the National Science Foundation under Grant No. IIS-0346963.,0.667057454586029,0.5940672755241394,0.6797631978988647
281,Acknowledgments.,0.6841526031494141,0.7912153005599976,0.6630122065544128
281,"We are very grateful to Timothy Redmond, Jennifer Vendetti, and Martin O’Connor for their help with the implementation of WebProt´eg´e, and to Bedirhan ¨Ust¨un, Robert Jakob, Can C¸ elik, Nenad Kostanjsek, Molly Meri Robinson, and Sara Cottler from WHO for providing the requirements for the project and their important feedback on iCAT.",0.568107545375824,0.6485947966575623,0.6310632228851318
281,"We would  210  T. Tudorache et al.  like to thank Samson Tu, Alan Rector and all the members of the HIM-TAG and RSG for their invaluable work in designing the ICD content model.",0.5269397497177124,0.5983433127403259,0.5572732090950012
281,This work was supported in part by grants GM086587 and GM103316 from the US National Institutes of Health.,0.6662567257881165,0.6079866886138916,0.6400964260101318
118,"Acknowledgments This work is supported by the Science Foundation Ireland Grant No. SFI/02/ CE1/I131, and the EU projects SUPER (FP6-026850), and SemanticGov (FP027517).",0.6539660692214966,0.6876512765884399,0.6998300552368164
190,Acknowledgments,0.6837107539176941,0.785228967666626,0.670515239238739
190,We are grateful to Olivier Dameron and Fiona McNeill for their valuable comments.,0.5061725378036499,0.6379638314247131,0.4894489049911499
190,The project was funded by the French National Agency of research (ANR) under the TECSAN program 2008.,0.5847282409667969,0.4980374574661255,0.5541314482688904
322,Acknowledgments.,0.6841526627540588,0.791215181350708,0.6630123257637024
322,"This research has been partially funded by Science Foundation Ireland (SFI) grant No. SFI/12/RC/2289, EU FP7 CityPulse Project grant No. 603095 and the IBM Ph.D. Fellowship Award 2014 granted to Dell’ Aglio.",0.6357349753379822,0.5826355814933777,0.6572885513305664
227,Acknowledgments.,0.6841526031494141,0.791215181350708,0.6630122661590576
227,"This research is funded by Taibah University, Medina, Saudi Arabia.",0.6740174889564514,0.5685592293739319,0.6113734841346741
314,Acknowledgments.,0.6841526031494141,0.791215181350708,0.6630123853683472
314,The authors thank Jelle Hellings and Guohui Xiao for their helpful and constructive comments.,0.5415562987327576,0.6920678615570068,0.5323984622955322
314,"This work is supported by the program of the National Key Research and Development Program of China (2016YFB1000603) and the National Natural Science Foundation of China (NSFC) (61502336, 61373035).",0.7014941573143005,0.6741126775741577,0.7248103618621826
314,Xiaowang Zhang is supported by Tianjin Thousand Young Talents Program.,0.5981577634811401,0.5189557075500488,0.4911443293094635
409,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
409,The work of Henry Rosales-M´endez was supported by CONICYT-PCHA/Doctorado Nacional/2016-21160017.,0.6593846678733826,0.6526658535003662,0.6651892066001892
409,The work was also supported by the Millennium Institute for Foundational Research on Data (IMFD) and by Fondecyt Grant No. 1181896.,0.6354141235351562,0.530373215675354,0.5942920446395874
409,We also thank Michael R¨oder for his considerable help with GERBIL.,0.5263010859489441,0.5708425045013428,0.5118897557258606
412,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
412,"We would like to thank Per Øyvind Øverli from Aibel, and Christian M. Hansen from Acando for their help with the evaluation of OTTR.",0.5719943642616272,0.6371592283248901,0.5660454034805298
412,The second and fourth author were supported by Norwegian Research Council grant no. 230525.,0.6462765336036682,0.6034446954727173,0.6022500395774841
278,Acknowledgments.,0.6841526031494141,0.791215181350708,0.6630123853683472
278,"DF, CP, ES and FMC were funded by the Portuguese FCT through the SOMER project (PTDC/EIA-EIA/119119/2010) and the multiannual funding program to LASIGE.",0.5906200408935547,0.47068989276885986,0.5138682723045349
278,"IFC and CS were partially supported by NSF Awards IIS-0812258, IIS-1143926, and IIS-1213013.",0.6165706515312195,0.5521547794342041,0.6205000281333923
278,"IFC was also supported by a University of Illinois Scholar Award, by a UIC Area of Excellence Award, and by a UIC-IPCE Civic Engagement Research Fund Award.",0.5592249631881714,0.47664961218833923,0.4735133647918701
53,Acknowledgements.,0.6839945316314697,0.7998093366622925,0.6772199273109436
53,This work has been funded by a contract from the US National Cancer Institute and by grant P41LM007885 from the National Library of Medicine.,0.6551766395568848,0.5916728377342224,0.6354632377624512
53,Additional support for this work came from the UK Joint Information Services Committee under the CO-ODE grant.,0.6065433025360107,0.5647338628768921,0.5484291315078735
53,Our partners from Alan Rector’s team and the OilEd developers at the University of Manchester have made very valuable contributions.,0.569105863571167,0.5817036032676697,0.5404485464096069
53,The Prot´eg´e OWL Plugin  243,0.609350323677063,0.6693115234375,0.682672381401062
452,Acknowledgement.,0.69057297706604,0.77805495262146,0.649826169013977
452,"This work is supported by EPSRC grant EP/M025268/1, WWTF grant VRG18-013, EC Horizon 2020 grants LAMBDA (#809965) and the ERC project ScienceGRAPH (#819536).",0.654452919960022,0.6642017364501953,0.727606475353241
105,Acknowledgements,0.6779903769493103,0.7932285666465759,0.6818435192108154
105,This work is partially supported by EU funding under the TripCom project (FP6 - 027324).,0.6373736262321472,0.5874345302581787,0.6282127499580383
326,Acknowledgments.,0.6841526031494141,0.7912153005599976,0.6630122065544128
326,"This work has been supported by SeRC, CUGS, the EU projects VALCRI (FP7-IP-608142) and Optique (FP7-ICT-318338), the EPSRC projects ED3 and DBOnto, and the Funda¸c˜ao para a Ciˆencia e Tecnologia through the funding of the LaSIGE research unit (UID/CEC/00408/2013) and project PTDC/EEIESS/4633/2014.",0.6337276697158813,0.638888418674469,0.7115180492401123
109,Acknowledgements.,0.6839945316314697,0.7998092770576477,0.6772198677062988
109,"The work reported in this paper was partially supported by the EU-funded projects SEKT, KnowledgeWeb, and LarKC.",0.6408654451370239,0.6304630637168884,0.6467359066009521
109,We thank Annette ten Teije for useful clarifying discussions and Johanna V¨olker for providing the inconsistent PROTON ontologies.,0.5225123167037964,0.652836799621582,0.5791549682617188
274,Acknowledgments.,0.6841526031494141,0.7912153005599976,0.6630122065544128
274,"This work was supported by the Ministry of Education and Science of the Russian Federation in the scope of the Federal Framework Program – Priority Research and Development in Science and Technology Complex of Russia in 2007-2012 (State contract No. 07.524.11.4005), the Russian Foundation for Basic Research (grant No. 11-07-00507-a), and Kazan Federal University (grant No. 0221 09011).",0.6593002676963806,0.6654602289199829,0.6977018117904663
274,"The authors would like to thank Valery Solovyev, Anna Kayumova, Evgeny Lipachev, Ilgiz Kayumov, Pyotr Ivanshin, Elena Utkina, and Marjan Matvejchuk, who have contributed a lot to the OntoM athP RO ontology as well as the conducted evaluation.",0.5466601848602295,0.6418761014938354,0.5973578691482544
274,The authors are also very grateful to Christoph Lange and three anonymous reviewers for their useful suggestions.,0.4876633286476135,0.6120808124542236,0.4672861099243164
211,Acknowledgments.,0.6841525435447693,0.7912152409553528,0.6630121469497681
211,"The authors thank Paul Groth for inspiring discussions on the ideas presented in this paper, and Davide Ceolin for helpful comments.",0.5528057813644409,0.6910930275917053,0.5515062808990479
208,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
208,"This work has been funded by the project myBigData (TIN2010-17060), and DID-USB.",0.6687467098236084,0.5784387588500977,0.6797689199447632
208,"We thank Maribel Acosta, Cosmin Basca, and Ra´ul Garc´ıa-Castro for fruitful discussions.",0.5237051844596863,0.6492440700531006,0.5059311389923096
35,Acknowledgments.,0.6841526627540588,0.791215181350708,0.6630123257637024
35,We gratefully acknowledge DARPA DAML program funding for WebScripter under contract number F30602-00-2-0576.,0.6585167050361633,0.5959264636039734,0.6256201863288879
35,We thank Bob MacGregor and Stefan Decker for helpful discussions.,0.5328550338745117,0.6793481111526489,0.5405985116958618
124,Acknowledgements,0.6779904365539551,0.7932286262512207,0.681843638420105
124,We would like to thank the BBC SoundIndex team for their help and support.,0.5901463031768799,0.6506321430206299,0.5771885514259338
124,"We would also like to thank Marti Hearst, Alexandre Evﬁmievski, Guozhu Dong, Amy Vandiver and our shepherd Peter Mika for their insightful reviews and suggestions.",0.5183144807815552,0.6362675428390503,0.4701705873012543
345,Acknowledgments.,0.6841526627540588,0.791215181350708,0.6630123257637024
345,"This work was partially supported by CPER Nord-Pas de Calais/FEDER DATA Advanced data science and technologies 2015–2020, ANR project DataCert ANR-15-CE39-0009.",0.6249085664749146,0.6066396236419678,0.6620981693267822
139,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
139,"Parts of this work have been funded by FIT-IT grants 812513 and 815133 from the Austrian Federal Ministry of Transport, Innovation, and Technology.",0.6456378102302551,0.5442224740982056,0.5974182486534119
139,"The author thanks Leo Sauermann for initial inspiration, as well as the participants of the evaluation for their patience and support.",0.5454899668693542,0.627716064453125,0.5138975977897644
139,14 GRDDL Primer: http://www.w3.org/TR/grddl-primer  Functions over RDF Language Elements  551,0.5539157390594482,0.6225365400314331,0.6470433473587036
321,Acknowledgments.,0.6841526031494141,0.791215181350708,0.6630123853683472
321,"This paper is supported by EPSRC Grant EP/ L019981/1, Fusing Audio and Semantic Technologies for Intelligent Music Production and Consumption and the European Commission H2020 research and innovation grant AudioCommons (688382).",0.599462628364563,0.6398880481719971,0.6646238565444946
321,Mark B. Sandler acknowledges the support of the Royal Society as a recipient of a Wolfson Research Merit Award.,0.5972273349761963,0.5613152384757996,0.5401251316070557
76,Acknowledgments,0.6837107539176941,0.785228967666626,0.670515239238739
76,"The authors would like to thank Thomas Studer for his example in section 3.1, which resolved a long-standing issue.",0.5351938009262085,0.5792434811592102,0.5095394253730774
443,Acknowledgements.,0.6839945316314697,0.7998093366622925,0.6772199273109436
443,"We extend a huge thanks to John Milinovich (prev. at Pinterest), who played a pivotal role in establishing the collaboration between Pinterest and the Prot´eg´e team.",0.5154702663421631,0.5989702343940735,0.534360408782959
443,"We also thank Lance Riedel (Pinterest) and Brian Johnson (prev. at Pinterest), who steered the project in its earlier stages.",0.5264454483985901,0.5610904693603516,0.4981321096420288
443,The work described in this paper has been fully supported by Pinterest.,0.5763314962387085,0.6128633618354797,0.5952838063240051
443,Core WebProt´eg´e work is supported by NIH NIGMS Grant GM121724.,0.6499781608581543,0.6454154253005981,0.6993061304092407
179,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
179,The authors are partially supported by the EU projects ACSI (FP7- ICT-257593) and Ontorule (FP7-ICT-231875).,0.6144993901252747,0.6175435185432434,0.6198321580886841
179,"The second author is also supported by the European Research Council grant Webdam (under FP7), agreement n. 226513.",0.6150848269462585,0.5736739039421082,0.58263099193573
231,Acknowledgments.,0.6841526627540588,0.791215181350708,0.6630123257637024
231,The work presented in this paper is supported by the Australian Research Council (ARC) under the Discovery Early Career Researcher Award (DECRA) – DE120100508 and the Linkage grant SKELETOME – LP100100156.,0.6664323806762695,0.6748865842819214,0.7192089557647705
135,Acknowledgements.,0.6839945316314697,0.799809455871582,0.6772199869155884
135,This work was partially supported by the EU project CASPAR (FP6-2005-IST-033572).,0.6143175959587097,0.5887386798858643,0.6254662275314331
303,Acknowledgments.,0.6841526031494141,0.7912153005599976,0.6630122065544128
303,"This research has been partially supported by the EU under FP7 project Optique (grant no. FP7-318338), by the Ministerio de Econom´ıa y Competitividad (project TIN2014-52938-C2-2-R), and by the Sapienza project “Immersive Cognitive Environments”.",0.6303670406341553,0.6072821617126465,0.6401087045669556
232,Acknowledgments.,0.6841526031494141,0.7912153005599976,0.6630122661590576
232,The authors would like to thank the anonymous reviewers for their helpful comments on earlier versions of the paper.,0.5433887839317322,0.6733436584472656,0.5371272563934326
232,"In particular, we would like to thank Peter F. Patel-Schneider for the fruitful discussion on properties of our approach.",0.5283581614494324,0.6522558927536011,0.5183030366897583
232,Parts of this work have been funded by the K-Drive project.,0.7162858247756958,0.5993131995201111,0.6766425371170044
75,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
75,Research reported in this paper has been partially ﬁnanced by EU in the IST projects SEKT (EU IST-2003-506826) and Knowledge Web (EU IST-2003- 507482).,0.663447380065918,0.6959345936775208,0.7011405229568481
106,Acknowledgments,0.6837106943130493,0.7852290272712708,0.6705151796340942
106,"The dataset used has been kindly provided by AFP for the news stories and the photos, and by INA for the videos.",0.559006929397583,0.5606474876403809,0.6200497150421143
106,The author would like to particularly thank Laurent Le Meur from AFP for fruitful discussions on the design of the NAR ontology.,0.5080377459526062,0.5842547416687012,0.5425903797149658
106,"The author would also like to thank the following colleagues at CWI, Amsterdam (Lynda Hardman, Michiel Hildebrand, Michiel Kauw-A-Tjoe, Zeljko Obrenovic and Jacco van Ossenbruggen) and at IBBT Multimedia Lab, Ghent University (Erik Mannens, Ga¨etan Martens and Chris Poppe) for their feedback on the prototype and earlier versions of this paper.",0.6157846450805664,0.7127156257629395,0.7025871872901917
106,"The research leading to this paper was supported by the European Commission under contract FP6-027026, Knowledge Space of semantic inference for automatic annotation and retrieval of multimedia content - K-Space.",0.6337479948997498,0.6349447965621948,0.6764902472496033
185,Acknowledgement.,0.6905728578567505,0.7780550122261047,0.6498263478279114
185,"This research is supported by the National Science Foundation under Grant #0937060 to the Computing Research Association for the CIFellows Project, the ONC Strategic Health IT Advanced Research (SHARP) award under Grant #90TR0002-01, and the Mayo Clinic eMERGE study under Grant #U01-HG04599.",0.6551007628440857,0.655019223690033,0.7130002975463867
185,Time-Oriented Question Answering from Clinical Narratives,0.5267878174781799,0.6295903921127319,0.592205286026001
185,255,0.6560235023498535,0.6745164394378662,0.6793139576911926
408,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
408,We acknowledge helpful feedback on our manuscript from Rik Eshuis and Philip Hake.,0.5461829900741577,0.6877526640892029,0.5335818529129028
408,"This work is supported in part by the EU’s FP7 (in i-VISION, GA No.@ 605550) and the German BMBF (in AFAP, FKZ 01IS12051).",0.627383828163147,0.5965439677238464,0.633771538734436
102,Acknowledgments,0.6837108731269836,0.7852292060852051,0.6705153584480286
102,The work of the authors was supported in part by the National Science Foundation under Award Number IIS-0083489 as part of the Knowledge Discovery and Dissemination program.,0.6503844261169434,0.6083166599273682,0.6412901282310486
102,"In addition, the work of author PS was supported in part by a Google Research Award.",0.64532071352005,0.5856022834777832,0.5958787798881531
366,Acknowledgements.,0.6839945316314697,0.7998093962669373,0.6772199869155884
366,We want to express our gratitude to the reviewers for their useful comments,0.5677851438522339,0.7486022710800171,0.5456552505493164
366,to Frank van Harmelen for his support and motivation,0.5985437035560608,0.6257250308990479,0.5236154198646545
366,and to Paul Groth for his valuable advice.,0.5205608606338501,0.6189864873886108,0.4656884968280792
203,Acknowledgments.,0.6841526031494141,0.791215181350708,0.6630123853683472
203,The authors gratefully acknowledge the support of Defense Advanced Research Projects Agency (DARPA) Machine Reading Program under Air Force Research Laboratory (AFRL) prime contract no. FA8750-09-C-0172.,0.6203700304031372,0.6403896808624268,0.6912268400192261
203,"Any opinions, ﬁndings, and conclusion or recommendations expressed in this material are those of the authors and do not necessarily reﬂect the view of the DARPA, AFRL, or the US government.",0.5194811820983887,0.5870513916015625,0.5462692379951477
203,"We would like to also thank Hideki Shima, Eric Riebling and Eric Nyberg from Carnegie Mellon University, as well as Sid Patwardhan and James Fan from IBM Research for their contribution to the implementation.",0.5446897149085999,0.5831204652786255,0.5974787473678589
70,Acknowledgment.,0.6808915138244629,0.7706995010375977,0.6325349807739258
70,This work was supported in part by NSF grant IIS0412812 and AFOSR grant FA95500510298.,0.6793433427810669,0.6695864200592041,0.7162376642227173
70,The opinions expressed in this paper are those of authors and do not necessarily reﬂect the opinions of the funders.,0.6277931332588196,0.625059187412262,0.5372660756111145
4,"Acknowledgements POOL is partly-funded under the Canarie Inc. Learning Program, and is a consortium involving The NewMedia Innovation Centre (NewMIC), TeleLearning Network of Centres of Excellence, New Bunswick Distance Education Network, The Electronic Text Centre at University of New Brunswick, the Technical University of British Columbia, TelesTraining Inc, BC's Centre for Curriculum, Transfer and Technology, and the Open Learning Agency.",0.6332436203956604,0.5918561220169067,0.6143385171890259
4,"The development team at TechBC also includes Dr. Tom Calvert, Gordon Yip, April Ng, Timmy Eap, Nolan Boulanger and Jason Toal.",0.4456797242164612,0.4738205671310425,0.48355475068092346
4,A special acknowledgement is given to the nurturing community of the Technical University of British Columbia which has been recently subsumed by Simon Fraser University.,0.5265101790428162,0.5340818166732788,0.5086333155632019
217,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
217,This works was supported by grants from the European Union’s 7th Framework Programme (2007-2013) provided for the projects PlanetData (GA no. 257641) and LOD2 (GA no. 257943).,0.6032059192657471,0.5210530757904053,0.5788498520851135
217,We would like to give special thanks to Phuoc-Danh Le for his help on using CQELS.,0.5325683355331421,0.6001677513122559,0.5772985816001892
194,Acknowledgements.,0.6839945316314697,0.799809455871582,0.6772199869155884
194,This work is supported by the German Federal Ministry of Education and Research (BMBF) under grant 02PJ1002 (SyncTech).,0.6800472736358643,0.6784392595291138,0.7385666370391846
353,Acknowledgments.,0.6841526031494141,0.7912153005599976,0.6630122661590576
353,This research has been funded by the EPSRC project: WhatIf: Answering “What if” questions for Ontology Authoring.,0.6831638813018799,0.6569428443908691,0.6855196952819824
353,EPSRC reference EP/J014176/1,0.5907692909240723,0.6313520669937134,0.6857832670211792
48,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
48,"Research reported in this paper has been partially ﬁnanced by the EU in the IST projects WonderWeb (IST-2001-33052), SWAP (IST-2001-34103) and SEKT (IST-2003-506826).",0.6697134971618652,0.6942175030708313,0.7135456800460815
376,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
376,"This work has been supported by the Swedish e-Science Research Centre (SeRC), the Swedish national graduate school in computer science (CUGS) and the EU project VALCRI (FP7-IP-608142).",0.5997403860092163,0.6264088153839111,0.6899091601371765
420,Acknowledgments.,0.6841526627540588,0.791215181350708,0.6630123257637024
420,This research was partially funded by the Danish Council for Independent Research (DFF) under grant agreement no. DFF-4093-00301B and Aalborg University’s Talent Programme.,0.6313396692276001,0.5416353344917297,0.5553959608078003
420,Skyline Queries over Knowledge Graphs  309,0.5276252031326294,0.5835137963294983,0.6131603717803955
446,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
446,"This work was partially funded by the EU Horizon 2020 under MSCA-ITN-2018 “Cleopatra” (812997), and the Federal Ministry of Education and Research, Germany (BMBF) under “Simple-ML” (01IS18054).",0.6591668128967285,0.5912389159202576,0.6629593372344971
421,Acknowledgment.,0.6808915138244629,0.7706993818283081,0.6325349807739258
421,"This work was partly supported by the EU Horizon2020 projects BigDataOcean (GA no. 732310), Boost4.0 (GA no. 780732), SLIPO (GA no. 731581) and QROWD (GA no. 723088)",0.6791379451751709,0.6565636396408081,0.7318249940872192
421,and by the ADAPT Centre for Digital Content Technology funded under the SFI Research Centres Programme (Grant 13/RC/2106) and co-funded under the European Regional Development Fund.,0.5729627013206482,0.5005471706390381,0.5611132979393005
156,Acknowledgements,0.6779903769493103,0.7932285666465759,0.6818435192108154
156,This work is partially supported by the European Union IST fund through the EU FP7 MATURE Integrating Project (Grant No. 216356).,0.6751298904418945,0.6389920115470886,0.6763677000999451
197,Acknowledgements.,0.6839945316314697,0.7998093366622925,0.6772199273109436
197,The authors would like to thank Ontotext AD for providing OWLIM-SE 5.0.,0.6156722903251648,0.6541322469711304,0.6459085941314697
197,This research was partly funded by the European Union’s Seventh Framework Programme (FP7/2007-2013) under grant agreement no. 257790 (RENDER project).,0.610539436340332,0.5391978025436401,0.5731212496757507
197,15,0.6433688998222351,0.6594966650009155,0.6389210224151611
197,The dataset is available at http://yovisto.com/labs/iswc2012/,0.6077896356582642,0.6222031712532043,0.6864800453186035
197,Evaluating Entity Summarization Using a Game-Based Ground Truth,0.5326659083366394,0.6158754229545593,0.5983070731163025
197,361,0.5860269069671631,0.6185464859008789,0.6123955249786377
65,Acknowledgements,0.6779903769493103,0.7932285666465759,0.6818435192108154
65,This material is based on work supported by the National Science Foundation under  account  No.  IIS-0346963.,0.6911346912384033,0.6260461211204529,0.6938424706459045
251,Acknowledgments.,0.6841526031494141,0.7912151217460632,0.6630122661590576
251,We thank ASUS Italia for supporting this initiative.,0.6400792002677917,0.6210862398147583,0.599328875541687
167,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
167,Research reported in this paper was supported by the German Federal Ministry of Education and Research (BMBF) under the iGreen (grant 01A08005) and CollabCloud project (grant 01IS0937A-E).,0.6835964322090149,0.7067307233810425,0.7464053630828857
325,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
325,The project was partially funded by MIPAAF and AgID in the context of a formal agreement established in accordance to article 15 of the Italian law no. 241/1990.,0.5755641460418701,0.46671587228775024,0.4981185793876648
325,"We would like to thank Andrea Giovanni Nuzzolese, Daria Spampinato and the colleagues of IVALSA Department of the Italian National Research Council for their valuable technical contributions.",0.5824717879295349,0.6299401521682739,0.6032627820968628
184,Acknowledgments.,0.6841525435447693,0.7912152409553528,0.6630121469497681
184,Supported by the EU project SEALS (FP7-ICT-238975).,0.654262363910675,0.6199893951416016,0.6518827676773071
184,B. Cuenca Grau is supported by a Royal Society University Research Fellowship.,0.6494234204292297,0.5417499542236328,0.5581471920013428
388,Acknowledgements.,0.6839945316314697,0.7998093366622925,0.6772199273109436
388,"This work has been partially supported by the French National Research Agency (ANR) within the ASRAEL project (ANR-15-CE23-0018), the French Fonds Unique Interminist´eriel (FUI) within the NexGen-TV project and the European Union’s Horizon 2020 research and innovation programme via the project MeMAD (GA 780069).",0.6641024351119995,0.6418281197547913,0.7002793550491333
330,Acknowledgments.,0.6841526031494141,0.7912153005599976,0.6630122065544128
330,This research was supported in part by the National Science Foundation under Grant No. 1117913 and in part by Defense Advanced Research Projects Agency (DARPA) via AFRL contract numbers FA8750-14-C-0240 and FA8750-16-C-0045.,0.642989993095398,0.5712381601333618,0.6618558168411255
330,The U.S. Government is authorized to reproduce and distribute reprints for Governmental purposes notwithstanding any copyright annotation thereon.,0.5110304951667786,0.4672173857688904,0.49735522270202637
330,"The views and conclusions contained herein are those of the authors and should not be interpreted as necessarily representing the oﬃcial policies or endorsements, either expressed or implied, of NSF, DARPA, AFRL, or the U.S. Government.",0.5313408374786377,0.577850341796875,0.5502108335494995
424,Acknowledgements.,0.6839943528175354,0.7998093962669373,0.6772198677062988
424,This work has mainly been supported by the FraunhoferCluster of Excellence “Cognitive Internet Technologies” (CCIT).,0.5650779008865356,0.5675927400588989,0.622157096862793
424,It has also partly been supported by the German Federal Ministry of Education and Research (BMBF) in the context of the research project “InclusiveOCW” (grant no. 01PE17004D).,0.6004109978675842,0.5234898924827576,0.5475529432296753
210,Acknowledgements.,0.6839945316314697,0.799809455871582,0.6772199869155884
210,I dedicate this research study to my wife Kumiko Nakatsuji.,0.513717532157898,0.5541949272155762,0.5229184627532959
210,She gave me sincere support and encouragement throughout this study.,0.58024001121521,0.6025893092155457,0.5274282097816467
71,Acknowledgements,0.6779903173446655,0.7932285666465759,0.6818435788154602
71,This work was supported in part by the CO-ODE project funded by the UK Joint Information Services Committee and the HyOntUse Project (GR/S44686) funded by the UK Engineering and Physical Science Research Council and by 21XS067A from the National Cancer Institute.,0.6210756897926331,0.5971015691757202,0.6409912705421448
71,"Special thanks to all at Stanford Medical Informatics, in particular Holger Knublauch, for their continued collaboration and to the other members of the ontologies and metadata group at Manchester for their contributions and critiques.",0.5646647214889526,0.6573179960250854,0.6319482326507568
